,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_technical_score,bridgemaintenance_score,date
6368,（株）齊藤商会,齊藤　英雄,大阪府大阪市西成区岸里東１丁目１２番１７号,3120001003400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1456, ,697,0,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6369,（株）佐々木工務店,佐々木　貴子,大阪府堺市堺区三条通２－１１,8120101004500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1822,-01,633,0,633,,,,,,,,,,,,,,,,,,,,,,,,,○, 923,-01,555,732,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6370,ササベ設備（株）,笹部　誠,大阪府豊中市長興寺南２－１－５,6120901023908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 608, ,833,0,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6371,（株）サム冷房社,片山　裕彦,大阪府大阪市東成区深江南３－２－５,3120001095066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 374, ,917,0,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6372,（株）サン・アドバンス,辻　直樹,岡山県倉敷市福井２１２－２,3260001015332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1929, ,598,0,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 944, ,575,0,575,,,,,,,,,,,,,20211115
6373,山九プラントテクノ（株）,永友　隆則,福岡県北九州市若松区南二島４－１４－１,3010001112831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,  20, ,1350,0,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 300, ,1198,0,1198,,,,,,,,,,,,,,,,,,,20211115
6374,（株）三協,野原　秀雄,愛知県西春日井郡豊山町大字豊場字野田１１２,3180001052284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1215, ,729,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 813, ,725,0,725,,,,,,,,,,,,,,,,,,,20211115
6375,三協設備（株）,永井　俊彦,兵庫県尼崎市椎堂１－２－６,5140001048912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 380, ,914,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6376,（株）三協総合設備,石田　丈人,大阪府大阪市住吉区長居４－３－１０,9120001032716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 769, ,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6377,サンコー工業（有）,坪井　靖宣,岡山県岡山市中区平井５－８－３０,8260002004239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1969, ,576,0,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6378,（株）三進ろ過工業,柳下　幸一,愛知県名古屋市中村区亀島２－２２－２,4180001030314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 477, ,876,0,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 227, ,855,633,1488,,,,,,,,,,,,,,,,,,,20211115
6379,（有）サント,井上　貴裕,大阪府枚方市藤阪東町４－６－２,2120002049146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1995, ,534,0,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6380,（株）サンユーテック,磯部　伸彦,大阪府大阪市南森町二丁目４番３２号,2120001141564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2004, ,523,0,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6381,山陽技研（株）,井上　沙緒,岡山県岡山市北区青江４－８－１,1260001002605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 134, ,1117,0,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6382,三和工業用品（株）,三輪　正和,京都府舞鶴市福来問屋町１７－１２,3130001043404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1869, ,622,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 971, ,679,0,679,,,,,,,,,,,,,,,,,,,20211115
6383,四國機械設備（株）,曽我　幸二,大阪府大阪市西淀川区柏里３－１２－２６,7120001049860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 297, ,950,0,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 961, ,684,0,684,,,,,,,,,,,,,,,,,,,20211115
6384,（株）島津製作所,上田　輝久,京都府京都市中京区西ノ京桑原町１,6130001021068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 191, ,1050,0,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 271, ,1288,0,1288,,,,,,,,,,,,,,,,,,,20211115
6385,主計管工（株）,中井　主蔵,大阪府大阪市淀川区西中島６－９－５,6120001055827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 169, ,1064,0,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6386,新晃アトモス（株）,内海　昭則,東京都江東区新大橋１－１１－４,9010601037869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,  80, ,1204,0,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6387,（株）新宅設備工業所,新宅　利喜,大阪府大阪市平野区長吉出戸６－１４ー７,1120001020505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 957, ,767,0,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6388,新日空サービス（株）,赤松　敬一,東京都中央区日本橋本町３－３－６　ワカ末ビル,8010001045804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 205, ,1039,0,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6389,（株）神報建設工業所,近藤　正也,兵庫県神戸市西区玉津町出合１０２,9140001004861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 445, ,887,0,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6390,（株）水機テクノス,古川　徹,東京都世田谷区桜丘５－４８－１６,6010901011626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 175, ,1060,0,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 113, ,1080,919,1999,,,,,,,,,,,,,,,,,,,20211115
6391,（株）スイタエヤコンセンター,下山　正樹,大阪府茨木市新堂１－５－１１,3120901002575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 687, ,813,0,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6392,（株）杉原工業,近沢　聡,大阪府岸和田市下松町４－２１－１１,6120101036917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 439, ,889,0,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6393,（株）スズキエンタープライズ,鈴木　崇悦,石川県金沢市尾張町２－９－２３,9220001008284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,  特,-02,650,1243,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6394,（株）鈴木商館,鈴木　慶彦,東京都板橋区舟渡一丁目１２番１１号,3011401003348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 309, ,947,0,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 740, ,751,0,751,,,,,,,,,,,,,,,,,,,20211115
6395,セイコー化工機（株）,中川　祥示,兵庫県明石市二見町南二見１５－３,2140001049426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 313, ,945,0,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 133, ,1145,762,1907,,,,,,,,,,,,,,,,,,,20211115
6396,誠和設備（株）,前田　裕子,大阪府大阪市都島区片町２－７－７,5120001007829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1497, ,692,0,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6397,セオービット（株）,望月　敏司,東京都目黒区鷹番２－１５－１８,5013201003096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1923, ,601,0,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6398,（株）センチュリー・パル,今井　豊,大阪府大阪市北区東天満２－４－２マークビル２階,4120002049747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 531, ,862,0,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6399,（株）セントラル工業,松田　康志,京都府京都市伏見区深草飯食町８４０,5130001014857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 624, ,829,0,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6400,セントラルテック（株）,大平　俊昭,大阪府大阪市東淀川区柴島１－２－２２,3120001110072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2011, ,495,0,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6401,（株）大一商会,楳田　圭一郎,大阪府大阪市中央区玉造２－２７－２２,4120001024107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1667, ,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6402,大栄産業（株）,木村　雄三,愛知県知多郡美浜町大字北方字西側８５－１,7180001093044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 363, ,924,0,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1017, ,665,0,665,,,,,,,,,,,,,,,,,,,20211115
6403,大榮施設（有）,関矢　晃義,東京都板橋区赤塚５－１－１,9013302016729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2026, ,430,0,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6404,大喜設備工業（株）,山口　泰介,京都府京都市西京区桂徳大寺南町４３,3130001008357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 391, ,911,0,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6405,ダイクウ（株）,中村　淳一,大阪府大阪市中央区釣鐘町１－３－４　ダイクウビル,5120001083085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 229, ,1010,0,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6406,大研熱工業（株）,栗山　久,和歌山県和歌山市中３６５－１,9170001001922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1890, ,614,0,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6407,大紘設備（株）,政安　紘太,大阪府大阪市浪速区立葉１－３ー１９,9120001044876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 662, ,819,0,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6408,（株）タイコー,米村　直樹,千葉県船橋市本町７－２７－１５　新船橋ビル,5040001017737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 549,-01,856,0,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6409,（株）醍醐設備,森口　良寛,京都府京都市伏見区醍醐新町裏町４,8130001014920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1011, ,758,0,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6410,太成工業（株）,矢島　耕治,京都府京都市山科区小山一石畑１９－９,1130001012922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 508, ,868,0,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6411,大同機工（株）,徳永　光昭,埼玉県戸田市新曽３３６,9030001023071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 940, ,770,0,770,,,,,,,,,,,,,,,,,,,○, 552, ,775,0,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  99, ,1155,903,2058,,,,,,,,,,,,,,,,,,,20211115
6412,大東工業（株）,松浦　利映,京都府京都市右京区西京極新明町４４,9130001001190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 801, ,793,0,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6413,大東市指定管工事業（同）,大東　弘,大阪府大東市灰塚５－１２－５,5122005001510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1327, ,714,0,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6414,ダイト空調工業（株）,大井　聡,神奈川県厚木市栄町２－４－２５,6021001020046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 354, ,928,0,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6415,太平設備（株）,柴田　雅之,京都府京都市伏見区聚楽町６６２－４,7130001014946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 904, ,774,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6416,（株）ダイユウ設備,大川　貞雄,兵庫県神戸市西区玉津町居住９６－７,4140001023783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 494, ,872,0,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6417,（株）大勇フリーズ,大久保　太陽,埼玉県川口市木曽呂７－１,9030001075848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 660, ,819,0,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6418,（株）大洋エンジニアリング,安福　洋子,兵庫県神戸市西区上新地１－１－６,3140001025087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2027, ,430,0,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6419,（株）高尾鉄工所,高尾　真司,大阪府豊中市島江町１－３－２９,4120901024560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 566, ,851,0,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 587, ,821,0,821,,,,,,,,,,,,,,,,,,,20211115
6420,（有）高橋設備,高橋　佳久,高知県高知市北竹島町４７６番地,2490002003173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1039, ,753,0,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6421,（株）田口設備,田口　修一,滋賀県大津市今堅田３－３－３６,1160001016607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1675, ,663,0,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6422,田口設備（株）,田口　耕嗣,東京都世田谷区等々力７－１２－１５－１０１,8010901040631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1666, ,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6423,竹島暖冷工業（株）,竹島　章喜,奈良県大和高田市高田１４２１－１,7150001013005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 673, ,817,0,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6424,（株）竹村商会,竹村　慎吾,京都府京都市左京区下鴨下川原町４７－１４,4130001021532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 407, ,901,0,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6425,（株）田中ポンプ工業所,田中　久喜,京都府京都市南区吉祥院落合町１４－４,9130001008434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1482, ,694,0,694,,,,,,,,,,,,,,,,,,,,,,,,,○,3763, ,573,0,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1130, ,570,0,570,,,,,,,,,,,,,,,,,,,20211115
6426,谷口設備工業,谷口　明生,和歌山県日高郡日高川町江川１６９７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1980, ,559,0,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6427,（株）タニショウ,倉林　房美,大阪府寝屋川市御幸東町３３番１０号,1120001171397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1970, ,573,0,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6428,丹後瓦斯（株）,大下　禎久,京都府舞鶴市字森大田野４９３番地,8130001043473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1798, ,640,0,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1014, ,666,0,666,,,,,,,,,,,,,,,,,,,20211115
6429,丹後水道（株）,松崎　敏光,京都府京丹後市峰山町安１４４,7130001042682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 418, ,897,0,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6430,中央設備（株）,金子　賢次,和歌山県西牟婁郡白浜町１４７２－２,3170001009095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 406, ,901,0,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6431,中央設備工業（株）,竹澤　善英,福井県福井市大願寺３－７－７,6210001002076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 521, ,865,0,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 836, ,717,0,717,,,,,,,,,,,,,,,,,,,20211115
6432,（株）中央メンテナンス,中澤　茂,長野県松本市野溝木工２－６－１４,3100001016429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1653,-01,667,0,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
6433,（株）辻中,辻中　弘敏,大阪府豊中市南桜塚２－６－２７,1120901024687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 249, ,992,0,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 796, ,730,0,730,,,,,,,,,,,,,,,,,,,20211115
